ID,Label,Description
1153526062996848640,Other Mentions,stroke
1153523073473306635,Other Mentions,cancer
1153638649910779905,Health mentions,headache
1158177356105732096,Health mentions,cough
1153642276545028098,Other Mentions,migraine
811714601570205696,Other Mentions,alzheimer
1157096182277189634,Health mentions,cough
1147049394572632064,Health mentions,migraine
813236733374529536,Other Mentions,stroke
1153768236695072771,Health mentions,migraine
1153560286030442496,Other Mentions,depression
1154083195727548422,Other Mentions,fever
812706658849800193,Health mentions,parkinson
1158513261542813698,Other Mentions,alzheimer
1153892964566888448,Health mentions,migraine
1153093928893190144,Figurative Mentions,headache
1158498652886917122,Figurative Mentions,cough
1153286518661926918,Figurative Mentions,heart attack
1148139164346380289,Other Mentions,parkinson
1148250208100331520,Other Mentions,depression
1153094866693492737,Figurative Mentions,fever
1153884078778851328,Figurative Mentions,fever
811736546546171905,Other Mentions,alzheimer
902673860981661700,Other Mentions,alzheimer
1158379816518684673,Figurative Mentions,cough
1158655396057423873,Other Mentions,parkinson
1154225241004134400,Figurative Mentions,fever
1158501779799183361,Figurative Mentions,cough
1153099878743986176,Other Mentions,cancer
1153533859977453568,Health mentions,headache
811703326215532544,Other Mentions,cancer
1157114815464333312,Health mentions,cough
1153119988280156161,Figurative Mentions,stroke
1154073620022538245,Figurative Mentions,heart attack
1156999785703989249,Other Mentions,fever
905542071313981440,Other Mentions,depression
1157130958153273349,Other Mentions,parkinson
1158802033534619648,Figurative Mentions,cough
1154118801903849472,Other Mentions,stroke
1158195107507703808,Figurative Mentions,parkinson
1154373371607564288,Other Mentions,alzheimer
1157426610066219008,Figurative Mentions,cough
811778419746832384,Other Mentions,depression
1154089566191706117,Figurative Mentions,migraine
1158362928216772608,Other Mentions,parkinson
1158371238974091264,Other Mentions,cough
1148257538514796544,Health mentions,stroke
1154002849904283649,Figurative Mentions,migraine
1154087967893467137,Figurative Mentions,fever
811700277963329537,Other Mentions,cancer
1158471136394584064,Health mentions,cough
1154369561665261568,Other Mentions,alzheimer
902721477589467138,Other Mentions,cancer
1158787333925347328,Other Mentions,alzheimer
813165595432747009,Other Mentions,parkinson
1148193200122843136,Health mentions,heart attack
1148230839727271937,Other Mentions,cancer
905544191559786496,Other Mentions,stroke
1158727848452067329,Health mentions,cough
1153245811112927233,Figurative Mentions,stroke
1153144501738921984,Other Mentions,depression
1156942667370000385,Health mentions,parkinson
1148880672091566081,Other Mentions,cancer
1153538771687628800,Other Mentions,cancer
1153903460015755264,Figurative Mentions,heart attack
1158386062500278273,Health mentions,cough
811660697608290305,Figurative Mentions,heart attack
1153685869636665344,Health mentions,stroke
1153108552900325377,Other Mentions,fever
1158523725911855114,Health mentions,cough
1153734148869124096,Other Mentions,stroke
1148864802028236800,Health mentions,depression
811759182248456192,Other Mentions,alzheimer
1153741919752794113,Figurative Mentions,heart attack
1153606759837249536,Other Mentions,fever
1153611717064220673,Health mentions,cancer
1153812389092970498,Other Mentions,parkinson
1158606431580499973,Figurative Mentions,cough
1154095867550261248,Other Mentions,stroke
1157125080033292288,Health mentions,cough
811769709448216576,Other Mentions,depression
1148260062361739264,Figurative Mentions,depression
1153287557943156737,Health mentions,migraine
1153262311886524416,Other Mentions,migraine
1154937969394032641,Health mentions,alzheimer
1158226019083571202,Figurative Mentions,cough
1157421446873800704,Figurative Mentions,cough
1153606351198871552,Health mentions,fever
1158494911810932736,Health mentions,cough
1153731798981140480,Figurative Mentions,stroke
1154106150301904896,Figurative Mentions,fever
1153528810215747584,Figurative Mentions,fever
1158173569827975169,Figurative Mentions,cough
1153797845784207366,Other Mentions,cancer
1158871365807742977,Figurative Mentions,cough
812888135831056385,Health mentions,parkinson
811702933024808960,Figurative Mentions,cancer
1147183154979115008,Health mentions,migraine
1153461438335344641,Health mentions,depression
1158528314228772864,Other Mentions,parkinson
811708926093824000,Other Mentions,cancer
1158786103500869632,Other Mentions,parkinson
1153472407509905409,Figurative Mentions,cancer
1153414854151217152,Other Mentions,migraine
813189326834171904,Other Mentions,stroke
1153244052113899521,Figurative Mentions,heart attack
812950662128562177,Other Mentions,parkinson
1148136880531226629,Figurative Mentions,heart attack
813244293196312576,Figurative Mentions,stroke
1153674507586068482,Other Mentions,cancer
1153816508729982979,Figurative Mentions,fever
1148297063593054208,Figurative Mentions,heart attack
1154085445044559873,Figurative Mentions,stroke
1155138529418207233,Other Mentions,parkinson
1153661822324502528,Health mentions,migraine
1158181996805464066,Health mentions,cough
811678171166744576,Other Mentions,alzheimer
811701731163676673,Health mentions,cancer
1153740621003350016,Health mentions,migraine
1153405616439865347,Health mentions,migraine
1153149119818600448,Figurative Mentions,heart attack
1153695151660969984,Figurative Mentions,depression
1153667347800035328,Other Mentions,cancer
902690598112681988,Health mentions,depression
1147148678479659009,Other Mentions,migraine
1154078284705124352,Other Mentions,cancer
1153780960262885382,Health mentions,migraine
1153531029665325056,Other Mentions,cancer
811649468403765248,Figurative Mentions,heart attack
1153399089553399811,Health mentions,stroke
1153799225366290433,Health mentions,fever
1153468725669945344,Health mentions,migraine
1148275827420909568,Other Mentions,cancer
1157122529489760258,Other Mentions,cough
813164588015517696,Other Mentions,stroke
1148256863005347841,Other Mentions,cancer
1154002850231607296,Figurative Mentions,heart attack
811776386931097600,Health mentions,depression
1154024849620254722,Figurative Mentions,heart attack
1157095505182302208,Other Mentions,parkinson
1154044105099341825,Health mentions,heart attack
811646288638812160,Other Mentions,heart attack
811707843883638784,Other Mentions,cancer
1158886632512196610,Other Mentions,cough
1153668713931059200,Health mentions,headache
1153766957457395713,Figurative Mentions,headache
1153851406379618304,Health mentions,migraine
811760704638320640,Other Mentions,depression
1158216689781264384,Figurative Mentions,cough
1147476414037446657,Other Mentions,migraine
1153817876849053696,Health mentions,migraine
1147213286171119618,Other Mentions,headache
1153710047526084609,Other Mentions,alzheimer
1153796853743271939,Other Mentions,migraine
811711143546908672,Other Mentions,alzheimer
1158986151736356864,Health mentions,cough
1147053293543337984,Health mentions,migraine
1153698293765091328,Other Mentions,alzheimer
811647909292863488,Health mentions,heart attack
811647915143872513,Figurative Mentions,heart attack
1153283072584036352,Health mentions,migraine
811736105183801344,Other Mentions,alzheimer
1153098809980928002,Figurative Mentions,headache
1153457692796755968,Other Mentions,depression
1153415675735621633,Other Mentions,depression
811666008561754112,Other Mentions,alzheimer
1153605972994252800,Figurative Mentions,headache
1147527222825226240,Health mentions,headache
1153689009656172545,Other Mentions,alzheimer
1153758313349308416,Figurative Mentions,cancer
902723665065857024,Health mentions,cancer
1158887595235074048,Health mentions,cough
1154070767677661190,Other Mentions,migraine
1153703213360701440,Other Mentions,heart attack
1154016218002669568,Figurative Mentions,migraine
813218535245840384,Health mentions,stroke
905544189005492224,Health mentions,depression
811699685752586240,Other Mentions,cancer
1155990197202374665,Health mentions,alzheimer
1153863771519160320,Health mentions,migraine
1153769015560626176,Other Mentions,parkinson
1147196481570529285,Health mentions,headache
905543725618798593,Other Mentions,cancer
1154023511083671552,Figurative Mentions,heart attack
1148291264569327617,Health mentions,depression
1153739556275007488,Other Mentions,alzheimer
1147399460273737728,Health mentions,headache
1154835243590799360,Other Mentions,parkinson
1157110126895083520,Other Mentions,cough
1153500102021042177,Health mentions,migraine
1154025123697090562,Figurative Mentions,depression
1158990788417740800,Figurative Mentions,cough
1153721961387909120,Figurative Mentions,parkinson
1153275914576437249,Health mentions,migraine
905533706864963584,Other Mentions,stroke
1154088331409612804,Figurative Mentions,fever
1153850552612261889,Other Mentions,stroke
1153469937618444288,Health mentions,headache
1153983590226546688,Health mentions,migraine
1153472100231012352,Health mentions,headache
1153407911693037575,Other Mentions,depression
1153147892942671872,Health mentions,depression
1153127448244101120,Health mentions,migraine
1158189924673306629,Health mentions,cough
811765739350884352,Other Mentions,depression
1153515251830333442,Figurative Mentions,headache
902676081722802176,Figurative Mentions,heart attack
902724459903291394,Other Mentions,cancer
811707055153160192,Other Mentions,cancer
811777182632583168,Other Mentions,depression
905515662461861888,Other Mentions,stroke
1153718482179121155,Figurative Mentions,stroke
1153614586190409728,Figurative Mentions,fever
905496987524583429,Other Mentions,alzheimer
1153872526990290945,Other Mentions,parkinson
811775150291058688,Other Mentions,depression
811745461019246592,Health mentions,alzheimer
1157033490065633283,Other Mentions,alzheimer
811720786482524160,Other Mentions,alzheimer
902670138415206405,Figurative Mentions,heart attack
811673661635760132,Other Mentions,heart attack
813227120759545856,Figurative Mentions,alzheimer
1157420956203307009,Figurative Mentions,cough
902686067899469824,Health mentions,heart attack
1148236819907190786,Figurative Mentions,heart attack
1153552374725632000,Other Mentions,cancer
811693154021888003,Health mentions,heart attack
905558817643143168,Other Mentions,cancer
1153403006601199616,Other Mentions,parkinson
1153133263759794176,Figurative Mentions,heart attack
1154043733672779776,Other Mentions,alzheimer
1153141441624977408,Health mentions,migraine
1158381926245384192,Figurative Mentions,cough
1153697967905398784,Health mentions,fever
1158880326438883329,Figurative Mentions,cough
1153527274668511233,Health mentions,headache
